"A_YEAR","B_COUNTRY","N_REGION_ISO","Q176","Q158","Q159","Q163","Q71","Q72","Q73","Q59","Q60","Q61","Q262","Q275","Q207","Q171","Q63","Q58","Q62","Q161","regions","Tech_convenience","Tech_future","Tech_impact","Tech_moral","Government","Political_party","Parliament","Neighborhood","Acquaintance","Stranger","Other_Nationality","Family","Other_Religion","Moral_uncertainty","Age","Education","Social_media_usage","Religious_service"
2017,840,840023,3,10,10,10,3,4,4,2,2,2,28,6,1,5,2,1,2,1,"Midwest",10,10,10,10,2,1,1,3,3,3,3,4,3,8,28,6,1,5
2017,840,840009,2,1,5,10,3,3,4,2,2,2,82,3,1,6,1,1,1,8,"South",1,5,10,3,2,2,1,3,3,3,4,4,4,9,82,3,1,6
2017,840,840013,3,10,10,10,4,4,4,2,2,3,28,5,1,4,2,2,2,1,"Midwest",10,10,10,10,1,1,1,3,3,2,3,3,3,8,28,5,1,4
2017,840,840017,10,10,10,10,4,4,4,2,2,3,47,5,1,7,3,1,3,1,"South",10,10,10,10,1,1,1,3,3,2,2,4,2,1,47,5,1,7
2017,840,840014,7,8,5,10,4,4,4,2,2,3,31,4,1,4,3,1,3,8,"Midwest",8,5,10,3,1,1,1,3,3,2,2,4,2,4,31,4,1,4
2017,840,840042,4,9,8,10,4,3,3,2,2,2,26,6,4,2,2,1,2,4,"South",9,8,10,7,1,2,2,3,3,3,3,4,3,7,26,6,4,2
2017,840,840006,4,8,9,10,3,3,3,3,2,3,37,6,2,2,3,1,3,4,"West",8,9,10,7,2,2,2,2,3,2,2,4,2,7,37,6,2,2
2017,840,840032,10,10,10,10,3,4,4,4,2,4,24,4,5,7,4,1,4,10,"Northeast",10,10,10,1,2,1,1,1,3,1,1,4,1,1,24,4,5,7
2017,840,840050,10,10,9,10,2,3,4,2,1,2,68,6,5,2,2,1,2,1,"West",10,9,10,10,3,2,1,3,4,3,3,4,3,1,68,6,5,2
2017,840,840003,7,10,10,10,3,4,3,3,2,3,30,6,2,2,3,1,3,1,"West",10,10,10,10,2,1,2,2,3,2,2,4,2,4,30,6,2,2
2017,840,840028,5,7,7,10,4,4,3,2,2,3,21,4,2,7,2,2,2,3,"West",7,7,10,8,1,1,2,3,3,2,3,3,3,6,21,4,2,7
2017,840,840030,7,7,7,10,3,3,3,2,2,4,37,5,2,7,3,1,3,1,"Northeast",7,7,10,10,2,2,2,3,3,1,2,4,2,4,37,5,2,7
2017,840,840032,3,10,10,10,4,4,3,2,1,2,27,7,1,4,2,1,2,1,"Northeast",10,10,10,10,1,1,2,3,4,3,3,4,3,8,27,7,1,4
2017,840,840010,3,10,10,10,4,4,4,1,2,4,35,4,1,2,2,1,2,1,"South",10,10,10,10,1,1,1,4,3,1,3,4,3,8,35,4,1,2
2017,840,840005,10,10,10,10,4,3,3,2,1,3,40,6,4,7,2,1,4,1,"West",10,10,10,10,1,2,2,3,4,2,3,4,1,1,40,6,4,7
2017,840,840029,5,7,3,10,3,4,4,2,2,2,78,4,1,3,2,1,2,5,"Northeast",7,3,10,6,2,1,1,3,3,3,3,4,3,6,78,4,1,3
2017,840,840005,10,5,6,10,1,3,3,2,2,2,76,4,5,5,2,2,2,1,"West",5,6,10,10,4,2,2,3,3,3,3,3,3,1,76,4,5,5
2017,840,840021,1,7,2,10,4,3,4,4,3,4,40,4,1,6,4,2,3,1,"Northeast",7,2,10,10,1,2,1,1,2,1,1,3,2,10,40,4,1,6
2017,840,840023,5,10,5,10,3,3,3,2,2,2,41,6,1,4,2,2,2,1,"Midwest",10,5,10,10,2,2,2,3,3,3,3,3,3,6,41,6,1,4
2017,840,840009,8,10,10,10,4,3,4,1,1,2,73,3,1,6,1,1,1,1,"South",10,10,10,10,1,2,1,4,4,3,4,4,4,3,73,3,1,6
2017,840,840005,10,10,10,10,4,4,4,2,1,3,28,6,1,7,3,1,3,1,"West",10,10,10,10,1,1,1,3,4,2,2,4,2,1,28,6,1,7
2017,840,840038,10,9,10,10,1,3,3,2,2,2,56,4,1,2,2,1,2,1,"Northeast",9,10,10,10,4,2,2,3,3,3,3,4,3,1,56,4,1,2
2017,840,840030,5,10,10,10,4,3,4,2,1,2,42,6,5,7,2,2,2,1,"Northeast",10,10,10,10,1,2,1,3,4,3,3,3,3,6,42,6,5,7
2017,840,840021,8,9,9,10,3,4,3,2,2,3,40,6,1,3,2,1,2,2,"Northeast",9,9,10,9,2,1,2,3,3,2,3,4,3,3,40,6,1,3
2017,840,840009,3,6,6,10,3,3,3,2,1,3,40,4,3,7,3,2,2,1,"South",6,6,10,10,2,2,2,3,4,2,2,3,3,8,40,4,3,7
2017,840,840049,4,7,8,10,3,3,3,1,1,1,45,4,2,2,1,1,1,2,"Midwest",7,8,10,9,2,2,2,4,4,4,4,4,4,7,45,4,2,2
2017,840,840041,7,10,10,10,4,3,3,2,2,2,37,6,3,4,2,1,2,1,"Midwest",10,10,10,10,1,2,2,3,3,3,3,4,3,4,37,6,3,4
2017,840,840038,8,10,10,10,3,2,2,1,1,2,72,4,2,7,2,1,1,3,"Northeast",10,10,10,8,2,3,3,4,4,3,3,4,4,3,72,4,2,7
2017,840,840006,3,7,9,10,3,3,3,2,2,3,47,6,2,6,3,2,3,3,"West",7,9,10,8,2,2,2,3,3,2,2,3,2,8,47,6,2,6
2017,840,840021,10,8,8,10,4,3,3,3,2,3,73,4,5,2,3,2,3,1,"Northeast",8,8,10,10,1,2,2,2,3,2,2,3,2,1,73,4,5,2
2017,840,840042,6,10,10,10,4,4,4,2,2,2,66,3,1,2,2,1,2,6,"South",10,10,10,5,1,1,1,3,3,3,3,4,3,5,66,3,1,2
2017,840,840009,10,10,10,10,4,4,4,2,2,2,57,6,1,7,2,2,2,1,"South",10,10,10,10,1,1,1,3,3,3,3,3,3,1,57,6,1,7
2017,840,840022,10,10,10,10,3,3,2,2,2,2,28,4,4,7,2,2,2,1,"Midwest",10,10,10,10,2,2,3,3,3,3,3,3,3,1,28,4,4,7
2017,840,840007,4,5,7,10,3,4,4,3,2,3,39,7,5,7,2,2,2,8,"Northeast",5,7,10,3,2,1,1,2,3,2,3,3,3,7,39,7,5,7
2017,840,840001,9,9,9,10,4,3,3,2,2,3,43,6,1,7,2,2,2,1,"South",9,9,10,10,1,2,2,3,3,2,3,3,3,2,43,6,1,7
2017,840,840005,3,8,7,10,3,3,3,2,1,2,40,8,3,7,2,1,2,3,"West",8,7,10,8,2,2,2,3,4,3,3,4,3,8,40,8,3,7
2017,840,840018,8,10,10,10,2,4,4,2,1,3,32,4,1,2,2,1,2,2,"South",10,10,10,9,3,1,1,3,4,2,3,4,3,3,32,4,1,2
2017,840,840047,5,10,10,10,3,3,3,1,1,3,62,3,5,7,2,1,2,5,"West",10,10,10,6,2,2,2,4,4,2,3,4,3,6,62,3,5,7
2017,840,840044,5,10,10,10,2,2,3,2,2,3,40,3,1,7,2,2,2,10,"West",10,10,10,1,3,3,2,3,3,2,3,3,3,6,40,3,1,7
2017,840,840030,4,8,10,10,2,4,4,2,1,3,69,7,5,3,2,2,2,7,"Northeast",8,10,10,4,3,1,1,3,4,2,3,3,3,7,69,7,5,3
2017,840,840049,5,9,10,10,2,3,2,1,1,3,31,6,1,2,2,1,2,2,"Midwest",9,10,10,9,3,2,3,4,4,2,3,4,3,6,31,6,1,2
2017,840,840005,1,10,10,10,3,3,3,3,2,4,44,7,2,2,4,1,2,7,"West",10,10,10,4,2,2,2,2,3,1,1,4,3,10,44,7,2,2
2017,840,840049,9,8,7,10,4,3,4,2,2,3,56,5,5,7,2,2,2,1,"Midwest",8,7,10,10,1,2,1,3,3,2,3,3,3,2,56,5,5,7
2017,840,840049,7,7,7,8,2,3,2,2,2,3,48,6,5,7,2,1,2,6,"Midwest",7,7,8,5,3,2,3,3,3,2,3,4,3,4,48,6,5,7
2017,840,840022,6,8,8,10,3,3,3,2,2,3,68,5,5,6,3,2,2,6,"Midwest",8,8,10,5,2,2,2,3,3,2,2,3,3,5,68,5,5,6
2017,840,840005,6,9,9,10,2,3,3,2,1,3,28,4,2,7,2,1,2,2,"West",9,9,10,9,3,2,2,3,4,2,3,4,3,5,28,4,2,7
2017,840,840046,2,9,10,10,3,3,3,3,2,3,43,6,1,7,2,1,4,1,"South",9,10,10,10,2,2,2,2,3,2,3,4,1,9,43,6,1,7
2017,840,840022,1,10,10,10,1,1,1,2,1,2,36,3,5,7,2,1,2,1,"Midwest",10,10,10,10,4,4,4,3,4,3,3,4,3,10,36,3,5,7
2017,840,840033,7,8,10,10,3,3,4,3,2,3,45,6,5,2,3,2,3,5,"South",8,10,10,6,2,2,1,2,3,2,2,3,2,4,45,6,5,2
2017,840,840006,4,7,8,10,3,3,3,2,1,2,58,7,5,4,2,4,2,1,"West",7,8,10,10,2,2,2,3,4,3,3,1,3,7,58,7,5,4
2017,840,840010,6,10,5,10,3,3,3,2,3,3,62,7,2,4,3,2,3,5,"South",10,5,10,6,2,2,2,3,2,2,2,3,2,5,62,7,2,4
2017,840,840049,5,10,7,10,3,3,3,2,1,3,22,6,1,2,3,1,2,3,"Midwest",10,7,10,8,2,2,2,3,4,2,2,4,3,6,22,6,1,2
2017,840,840022,4,3,2,10,4,3,3,2,1,3,42,6,1,3,1,1,2,8,"Midwest",3,2,10,3,1,2,2,3,4,2,4,4,3,7,42,6,1,3
2017,840,840025,5,10,10,10,2,3,3,2,1,3,45,4,1,7,2,1,2,1,"Midwest",10,10,10,10,3,2,2,3,4,2,3,4,3,6,45,4,1,7
2017,840,840016,3,10,10,10,4,3,3,2,2,2,46,6,1,6,2,1,2,4,"Midwest",10,10,10,7,1,2,2,3,3,3,3,4,3,8,46,6,1,6
2017,840,840020,3,10,10,10,4,3,3,2,1,2,21,6,2,7,2,1,2,1,"South",10,10,10,10,1,2,2,3,4,3,3,4,3,8,21,6,2,7
2017,840,840023,1,1,10,10,4,4,4,4,4,2,64,3,5,7,2,1,2,7,"Midwest",1,10,10,4,1,1,1,1,1,3,3,4,3,10,64,3,5,7
2017,840,840005,5,10,10,10,2,2,4,1,1,2,75,8,5,2,2,1,2,5,"West",10,10,10,6,3,3,1,4,4,3,3,4,3,6,75,8,5,2
2017,840,840042,6,9,6,10,2,4,3,2,2,3,73,6,4,7,3,2,4,1,"South",9,6,10,10,3,1,2,3,3,2,2,3,1,5,73,6,4,7
2017,840,840003,5,6,8,10,2,3,3,3,2,2,62,4,1,7,2,2,2,2,"West",6,8,10,9,3,2,2,2,3,3,3,3,3,6,62,4,1,7
2017,840,840025,1,8,8,10,3,4,4,2,3,3,39,3,1,2,2,1,2,5,"Midwest",8,8,10,6,2,1,1,3,2,2,3,4,3,10,39,3,1,2
2017,840,840013,10,10,10,10,4,4,4,2,2,3,54,3,1,2,2,2,2,1,"Midwest",10,10,10,10,1,1,1,3,3,2,3,3,3,1,54,3,1,2
2017,840,840025,2,10,10,10,3,4,4,2,2,2,39,4,1,5,2,1,2,1,"Midwest",10,10,10,10,2,1,1,3,3,3,3,4,3,9,39,4,1,5
2017,840,840018,2,1,1,10,3,4,4,3,2,3,49,5,2,1,2,2,2,1,"South",1,1,10,10,2,1,1,2,3,2,3,3,3,9,49,5,2,1
2017,840,840009,7,10,10,10,4,3,2,2,1,2,19,4,1,5,2,3,2,6,"South",10,10,10,5,1,2,3,3,4,3,3,2,3,4,19,4,1,5
2017,840,840038,1,10,10,10,1,2,2,2,1,2,80,3,1,7,2,1,1,1,"Northeast",10,10,10,10,4,3,3,3,4,3,3,4,4,10,80,3,1,7
2017,840,840043,7,10,10,10,2,3,2,2,2,3,68,4,5,7,3,2,2,1,"South",10,10,10,10,3,2,3,3,3,2,2,3,3,4,68,4,5,7
2017,840,840019,3,9,10,10,4,3,3,1,2,2,30,6,2,2,2,1,2,2,"Northeast",9,10,10,9,1,2,2,4,3,3,3,4,3,8,30,6,2,2
2017,840,840005,5,10,10,10,4,3,3,1,2,2,32,4,1,3,2,1,2,3,"West",10,10,10,8,1,2,2,4,3,3,3,4,3,6,32,4,1,3
2017,840,840049,7,10,10,10,4,3,3,2,1,2,43,8,2,7,2,2,2,1,"Midwest",10,10,10,10,1,2,2,3,4,3,3,3,3,4,43,8,2,7
2017,840,840030,7,8,8,10,3,3,3,2,1,1,20,4,1,7,1,1,1,1,"Northeast",8,8,10,10,2,2,2,3,4,4,4,4,4,4,20,4,1,7
2017,840,840005,3,10,10,10,3,3,2,1,1,2,67,5,5,3,2,1,2,2,"West",10,10,10,9,2,2,3,4,4,3,3,4,3,8,67,5,5,3
2017,840,840032,1,10,10,10,4,4,4,2,2,2,21,6,2,7,2,3,2,1,"Northeast",10,10,10,10,1,1,1,3,3,3,3,2,3,10,21,6,2,7
2017,840,840037,10,8,8,10,2,3,3,2,2,3,46,6,1,7,2,2,2,1,"West",8,8,10,10,3,2,2,3,3,2,3,3,3,1,46,6,1,7
2017,840,840009,10,8,10,10,2,2,2,3,2,4,33,6,5,7,2,1,2,1,"South",8,10,10,10,3,3,3,2,3,1,3,4,3,1,33,6,5,7
2017,840,840043,3,7,7,10,3,3,3,3,2,3,51,4,5,7,2,1,3,1,"South",7,7,10,10,2,2,2,2,3,2,3,4,2,8,51,4,5,7
2017,840,840043,8,8,8,10,3,3,3,2,2,3,22,5,1,3,2,1,2,3,"South",8,8,10,8,2,2,2,3,3,2,3,4,3,3,22,5,1,3
2017,840,840005,1,10,10,10,3,2,3,3,2,3,30,4,1,7,2,1,2,1,"West",10,10,10,10,2,3,2,2,3,2,3,4,3,10,30,4,1,7
2017,840,840032,4,10,10,10,3,3,3,2,2,3,34,6,1,7,2,2,2,1,"Northeast",10,10,10,10,2,2,2,3,3,2,3,3,3,7,34,6,1,7
2017,840,840033,1,10,3,10,4,3,3,3,2,3,19,4,1,1,3,2,3,5,"South",10,3,10,6,1,2,2,2,3,2,2,3,2,10,19,4,1,1
2017,840,840033,7,10,10,10,4,3,4,2,2,2,26,6,1,3,2,1,2,2,"South",10,10,10,9,1,2,1,3,3,3,3,4,3,4,26,6,1,3
2017,840,840009,10,10,10,10,4,4,4,2,2,2,59,6,3,7,2,2,2,1,"South",10,10,10,10,1,1,1,3,3,3,3,3,3,1,59,6,3,7
2017,840,840031,5,10,7,10,3,3,3,2,2,3,23,5,2,5,3,1,2,1,"West",10,7,10,10,2,2,2,3,3,2,2,4,3,6,23,5,2,5
2017,840,840013,10,10,7,10,3,3,2,2,2,2,39,4,1,4,2,1,2,1,"Midwest",10,7,10,10,2,2,3,3,3,3,3,4,3,1,39,4,1,4
2017,840,840009,1,6,7,10,2,2,2,2,2,3,62,4,5,7,2,1,2,6,"South",6,7,10,5,3,3,3,3,3,2,3,4,3,10,62,4,5,7
2017,840,840028,10,10,10,10,4,3,4,3,2,3,22,6,1,7,2,1,3,1,"West",10,10,10,10,1,2,1,2,3,2,3,4,2,1,22,6,1,7
2017,840,840008,1,10,10,10,1,1,1,2,1,3,19,5,5,4,1,1,1,10,"South",10,10,10,1,4,4,4,3,4,2,4,4,4,10,19,5,5,4
2017,840,840044,1,8,10,10,3,3,3,2,2,3,40,5,1,7,2,1,2,5,"West",8,10,10,6,2,2,2,3,3,2,3,4,3,10,40,5,1,7
2017,840,840005,10,10,10,10,4,3,3,2,1,2,69,4,1,7,2,2,2,1,"West",10,10,10,10,1,2,2,3,4,3,3,3,3,1,69,4,1,7
2017,840,840043,5,10,10,10,1,2,2,2,2,3,23,4,1,2,2,1,3,10,"South",10,10,10,1,4,3,3,3,3,2,3,4,2,6,23,4,1,2
2017,840,840047,8,10,8,10,4,4,4,3,2,3,31,6,1,7,2,2,2,3,"West",10,8,10,8,1,1,1,2,3,2,3,3,3,3,31,6,1,7
2017,840,840005,1,5,1,10,4,3,4,3,3,4,35,2,1,2,3,1,3,10,"West",5,1,10,1,1,2,1,2,2,1,2,4,2,10,35,2,1,2
2017,840,840015,3,10,10,10,4,4,3,2,1,2,25,4,1,7,2,1,3,2,"Midwest",10,10,10,9,1,1,2,3,4,3,3,4,2,8,25,4,1,7
2017,840,840006,10,10,10,10,3,3,3,2,1,2,23,4,1,7,1,1,1,1,"West",10,10,10,10,2,2,2,3,4,3,4,4,4,1,23,4,1,7
2017,840,840032,9,9,9,10,3,3,4,2,2,3,46,7,2,7,2,2,2,1,"Northeast",9,9,10,10,2,2,1,3,3,2,3,3,3,2,46,7,2,7
2017,840,840005,10,8,8,10,3,4,3,3,1,2,33,4,1,4,2,1,2,1,"West",8,8,10,10,2,1,2,2,4,3,3,4,3,1,33,4,1,4
2017,840,840043,5,5,8,10,4,3,3,3,2,2,39,4,1,6,2,1,2,3,"South",5,8,10,8,1,2,2,2,3,3,3,4,3,6,39,4,1,6
2017,840,840021,10,10,10,10,1,3,3,3,2,2,58,7,1,6,2,2,2,2,"Northeast",10,10,10,9,4,2,2,2,3,3,3,3,3,1,58,7,1,6
2017,840,840005,8,10,8,10,4,4,4,1,2,1,32,2,4,3,2,2,2,8,"West",10,8,10,3,1,1,1,4,3,4,3,3,3,3,32,2,4,3
2017,840,840032,7,10,10,10,3,3,3,2,1,2,25,6,1,3,2,1,2,1,"Northeast",10,10,10,10,2,2,2,3,4,3,3,4,3,4,25,6,1,3
2017,840,840005,10,5,8,10,3,3,2,3,2,4,39,3,5,6,2,2,2,2,"West",5,8,10,9,2,2,3,2,3,1,3,3,3,1,39,3,5,6
2017,840,840043,10,9,10,10,3,3,3,2,1,2,24,4,5,7,2,2,2,1,"South",9,10,10,10,2,2,2,3,4,3,3,3,3,1,24,4,5,7
2017,840,840005,7,10,10,10,3,2,3,2,1,3,45,6,2,5,2,1,2,2,"West",10,10,10,9,2,3,2,3,4,2,3,4,3,4,45,6,2,5
2017,840,840021,9,8,8,10,4,3,3,2,1,2,38,4,2,6,2,1,2,1,"Northeast",8,8,10,10,1,2,2,3,4,3,3,4,3,2,38,4,2,6
2017,840,840010,9,10,7,10,4,4,4,4,3,4,62,4,5,7,4,4,4,1,"South",10,7,10,10,1,1,1,1,2,1,1,1,1,2,62,4,5,7
2017,840,840027,4,10,10,10,3,3,2,2,2,3,22,6,1,7,2,1,2,1,"Midwest",10,10,10,10,2,2,3,3,3,2,3,4,3,7,22,6,1,7
2017,840,840043,5,10,6,10,2,2,2,2,2,3,21,6,1,6,4,1,2,4,"South",10,6,10,7,3,3,3,3,3,2,1,4,3,6,21,6,1,6
2017,840,840043,4,10,8,10,4,4,3,3,2,3,44,4,1,6,3,1,3,1,"South",10,8,10,10,1,1,2,2,3,2,2,4,2,7,44,4,1,6
2017,840,840009,7,10,10,10,1,4,3,3,3,4,35,6,1,2,4,1,3,7,"South",10,10,10,4,4,1,2,2,2,1,1,4,2,4,35,6,1,2
2017,840,840022,8,1,10,10,3,4,3,2,2,3,30,6,2,7,2,1,2,8,"Midwest",1,10,10,3,2,1,2,3,3,2,3,4,3,3,30,6,2,7
2017,840,840005,4,1,3,9,3,3,3,1,2,3,63,7,2,7,2,1,2,1,"West",1,3,9,10,2,2,2,4,3,2,3,4,3,7,63,7,2,7
2017,840,840010,8,7,8,8,4,3,4,2,2,2,58,6,1,2,2,1,2,3,"South",7,8,8,8,1,2,1,3,3,3,3,4,3,3,58,6,1,2
2017,840,840035,10,1,1,1,1,3,3,3,2,3,61,3,1,1,3,1,2,1,"Midwest",1,1,1,10,4,2,2,2,3,2,2,4,3,1,61,3,1,1
2017,840,840016,10,2,3,1,3,3,4,2,2,4,51,4,5,2,3,2,4,10,"Midwest",2,3,1,1,2,2,1,3,3,1,2,3,1,1,51,4,5,2
2017,840,840005,3,9,9,1,3,3,3,2,2,2,30,6,2,7,2,1,2,1,"West",9,9,1,10,2,2,2,3,3,3,3,4,3,8,30,6,2,7
2017,840,840042,10,5,10,1,3,3,3,2,2,3,54,3,2,3,2,1,2,10,"South",5,10,1,1,2,2,2,3,3,2,3,4,3,1,54,3,2,3
2017,840,840009,1,1,7,1,3,3,3,3,2,2,73,3,5,1,2,1,2,7,"South",1,7,1,4,2,2,2,2,3,3,3,4,3,10,73,3,5,1
2017,840,840001,1,6,3,1,4,3,3,2,1,1,30,4,2,1,1,1,2,2,"South",6,3,1,9,1,2,2,3,4,4,4,4,3,10,30,4,2,1
2017,840,840013,1,10,10,1,3,3,4,2,2,3,54,4,3,7,3,1,3,7,"Midwest",10,10,1,4,2,2,1,3,3,2,2,4,2,10,54,4,3,7
2017,840,840032,1,1,1,1,3,4,4,3,2,4,27,5,3,7,2,1,4,1,"Northeast",1,1,1,10,2,1,1,2,3,1,3,4,1,10,27,5,3,7
2017,840,840005,1,7,10,1,3,3,2,2,1,3,60,5,5,1,1,1,2,7,"West",7,10,1,4,2,2,3,3,4,2,4,4,3,10,60,5,5,1
2017,840,840018,8,7,1,1,4,3,3,3,2,4,48,2,5,1,2,1,3,8,"South",7,1,1,3,1,2,2,2,3,1,3,4,2,3,48,2,5,1
2017,840,840018,3,10,10,2,4,3,4,2,2,3,42,6,1,7,2,1,2,1,"South",10,10,2,10,1,2,1,3,3,2,3,4,3,8,42,6,1,7
2017,840,840009,1,8,7,2,2,3,3,2,2,2,47,6,5,1,2,2,2,2,"South",8,7,2,9,3,2,2,3,3,3,3,3,3,10,47,6,5,1
2017,840,840042,1,10,10,2,1,1,1,4,4,4,48,3,1,2,4,1,4,10,"South",10,10,2,1,4,4,4,1,1,1,1,4,1,10,48,3,1,2
2017,840,840013,3,8,8,3,2,2,2,2,2,3,29,8,1,3,1,1,1,5,"Midwest",8,8,3,6,3,3,3,3,3,2,4,4,4,8,29,8,1,3
2017,840,840025,3,5,8,3,4,4,4,3,2,3,41,4,1,7,2,2,3,5,"Midwest",5,8,3,6,1,1,1,2,3,2,3,3,2,8,41,4,1,7
2017,840,840035,1,8,10,3,1,2,4,4,4,2,28,3,5,7,4,3,4,7,"Midwest",8,10,3,4,4,3,1,1,1,3,1,2,1,10,28,3,5,7
2017,840,840021,9,8,5,3,3,3,3,3,2,2,46,6,1,2,2,1,2,7,"Northeast",8,5,3,4,2,2,2,2,3,3,3,4,3,2,46,6,1,2
2017,840,840038,2,6,8,3,2,2,2,2,2,3,41,4,1,6,2,2,2,5,"Northeast",6,8,3,6,3,3,3,3,3,2,3,3,3,9,41,4,1,6
2017,840,840010,3,3,3,3,2,3,3,2,1,3,61,6,4,1,2,1,2,9,"South",3,3,3,2,3,2,2,3,4,2,3,4,3,8,61,6,4,1
2017,840,840001,5,7,5,3,1,3,2,2,2,3,20,3,2,3,3,2,3,5,"South",7,5,3,6,4,2,3,3,3,2,2,3,2,6,20,3,2,3
2017,840,840009,1,5,5,3,2,2,1,3,3,4,37,4,1,7,4,1,2,4,"South",5,5,3,7,3,3,4,2,2,1,1,4,3,10,37,4,1,7
2017,840,840021,4,8,8,4,1,1,1,2,2,2,28,6,1,7,2,1,2,2,"Northeast",8,8,4,9,4,4,4,3,3,3,3,4,3,7,28,6,1,7
2017,840,840032,9,6,5,4,3,4,3,2,2,3,57,4,4,2,3,2,3,2,"Northeast",6,5,4,9,2,1,2,3,3,2,2,3,2,2,57,4,4,2
2017,840,840006,4,7,5,4,4,3,3,2,2,3,65,8,5,7,2,2,2,2,"West",7,5,4,9,1,2,2,3,3,2,3,3,3,7,65,8,5,7
2017,840,840006,7,9,9,4,3,3,2,1,1,2,29,4,2,4,2,1,2,4,"West",9,9,4,7,2,2,3,4,4,3,3,4,3,4,29,4,2,4
2017,840,840035,1,6,5,4,2,3,2,2,2,3,56,3,2,7,2,1,3,5,"Midwest",6,5,4,6,3,2,3,3,3,2,3,4,2,10,56,3,2,7
2017,840,840018,7,5,4,4,3,4,3,3,2,3,37,6,5,5,2,2,2,5,"South",5,4,4,6,2,1,2,2,3,2,3,3,3,4,37,6,5,5
2017,840,840012,10,5,2,4,2,4,3,2,2,2,56,3,5,1,2,1,2,2,"West",5,2,4,9,3,1,2,3,3,3,3,4,3,1,56,3,5,1
2017,840,840017,4,3,7,4,2,2,2,2,1,3,55,3,3,7,2,1,2,8,"South",3,7,4,3,3,3,3,3,4,2,3,4,3,7,55,3,3,7
2017,840,840001,5,6,6,4,2,3,3,2,1,3,20,3,1,6,2,1,2,5,"South",6,6,4,6,3,2,2,3,4,2,3,4,3,6,20,3,1,6
2017,840,840022,10,5,5,4,2,3,3,2,2,3,61,3,1,1,2,2,2,4,"Midwest",5,5,4,7,3,2,2,3,3,2,3,3,3,1,61,3,1,1
2017,840,840031,9,10,7,4,2,2,2,1,1,4,28,8,1,2,1,1,2,8,"West",10,7,4,3,3,3,3,4,4,1,4,4,3,2,28,8,1,2
2017,840,840015,3,4,2,4,4,4,4,2,1,4,38,5,1,2,2,1,2,8,"Midwest",4,2,4,3,1,1,1,3,4,1,3,4,3,8,38,5,1,2
2017,840,840043,1,3,5,4,4,3,3,4,2,4,30,3,3,1,3,1,3,5,"South",3,5,4,6,1,2,2,1,3,1,2,4,2,10,30,3,3,1
2017,840,840021,7,10,10,4,3,2,2,2,1,2,24,6,1,7,2,1,2,7,"Northeast",10,10,4,4,2,3,3,3,4,3,3,4,3,4,24,6,1,7
2017,840,840042,5,8,8,4,2,4,4,2,1,4,45,6,1,3,4,2,4,7,"South",8,8,4,4,3,1,1,3,4,1,1,3,1,6,45,6,1,3
2017,840,840006,10,10,3,4,3,4,4,2,1,3,64,6,5,7,3,1,3,1,"West",10,3,4,10,2,1,1,3,4,2,2,4,2,1,64,6,5,7
2017,840,840043,10,8,3,4,4,4,4,2,2,3,54,6,5,7,2,2,3,1,"South",8,3,4,10,1,1,1,3,3,2,3,3,2,1,54,6,5,7
2017,840,840013,4,7,5,4,3,3,3,2,1,2,32,6,2,4,2,1,2,1,"Midwest",7,5,4,10,2,2,2,3,4,3,3,4,3,7,32,6,2,4
2017,840,840017,5,7,5,4,3,3,2,3,3,4,21,3,1,3,3,2,3,7,"South",7,5,4,4,2,2,3,2,2,1,2,3,2,6,21,3,1,3
2017,840,840032,8,6,10,4,1,3,3,1,1,1,43,6,1,4,1,1,1,3,"Northeast",6,10,4,8,4,2,2,4,4,4,4,4,4,3,43,6,1,4
2017,840,840005,1,8,8,4,4,4,4,2,1,2,23,6,3,7,1,1,2,10,"West",8,8,4,1,1,1,1,3,4,3,4,4,3,10,23,6,3,7
2017,840,840043,5,5,4,4,2,2,2,1,1,2,63,3,5,3,2,1,2,4,"South",5,4,4,7,3,3,3,4,4,3,3,4,3,6,63,3,5,3
2017,840,840017,5,6,5,5,3,3,3,1,1,2,45,8,2,3,2,1,2,2,"South",6,5,5,9,2,2,2,4,4,3,3,4,3,6,45,8,2,3
2017,840,840032,1,5,5,5,4,3,3,1,1,2,66,3,1,2,2,1,2,5,"Northeast",5,5,5,6,1,2,2,4,4,3,3,4,3,10,66,3,1,2
2017,840,840025,8,7,7,5,2,3,3,1,2,2,66,3,1,3,3,1,2,9,"Midwest",7,7,5,2,3,2,2,4,3,3,2,4,3,3,66,3,1,3
2017,840,840017,5,5,5,5,2,1,2,4,2,4,22,8,3,2,4,4,4,5,"South",5,5,5,6,3,4,3,1,3,1,1,1,1,6,22,8,3,2
2017,840,840035,2,8,4,5,3,4,3,3,2,3,47,3,5,6,3,2,2,8,"Midwest",8,4,5,3,2,1,2,2,3,2,2,3,3,9,47,3,5,6
2017,840,840036,8,7,5,5,3,4,3,3,2,2,20,3,1,1,2,1,2,6,"South",7,5,5,5,2,1,2,2,3,3,3,4,3,3,20,3,1,1
2017,840,840037,10,3,1,5,3,4,4,4,4,4,32,5,5,3,4,3,4,1,"West",3,1,5,10,2,1,1,1,1,1,1,2,1,1,32,5,5,3
2017,840,840032,10,7,7,5,1,4,4,2,2,3,49,8,1,7,2,2,3,5,"Northeast",7,7,5,6,4,1,1,3,3,2,3,3,2,1,49,8,1,7
